duration_percent,net_load_kw
31.805555555555554,3704.98
31.944444444444443,3700.91
32.08333333333333,3696.56
32.22222222222222,3692.5654
32.36111111111111,3689.2265
32.5,3685.0266
32.638888888888886,3681.6528
32.77777777777778,3677.98
32.916666666666664,3674.7113
33.05555555555556,3670.4203
33.19444444444444,3665.7277
33.33333333333333,3661.5067
33.47222222222222,3657.8428999999996
33.61111111111111,3654.4374999999995
33.75,3650.77
33.888888888888886,3647.1046
34.02777777777778,3643.78
34.166666666666664,3640.42
34.30555555555556,3637.1733
34.44444444444444,3634.5375
34.58333333333333,3631.2618
34.72222222222222,3628.0657
34.86111111111111,3625.1138
35.0,3621.6307
35.138888888888886,3618.28
35.27777777777778,3614.74
35.416666666666664,3611.0463
35.55555555555556,3607.34
35.69444444444444,3604.076
35.83333333333333,3601.1578
35.97222222222222,3598.5022
36.11111111111111,3595.3833999999997
36.25,3591.4514
36.388888888888886,3588.4294
36.52777777777778,3584.546
36.666666666666664,3581.5253
36.80555555555555,3577.8362
36.94444444444444,3573.9531
37.08333333333333,3570.38
37.22222222222222,3567.878
37.36111111111111,3564.6516
37.5,3561.1996
37.638888888888886,3557.6456
37.77777777777778,3554.2850000000003
37.916666666666664,3550.9922
38.05555555555555,3547.9112
38.19444444444444,3544.5357999999997
38.33333333333333,3541.3856
38.47222222222222,3537.5601
38.61111111111111,3534.528
38.75,3531.58
38.888888888888886,3529.23
39.02777777777778,3525.43
39.166666666666664,3521.3824
39.30555555555555,3517.8944
39.44444444444444,3514.6659
39.58333333333333,3511.2851
39.72222222222222,3507.239
39.86111111111111,3504.1477000000004
40.0,3501.0262
40.138888888888886,3497.6379
40.27777777777778,3494.2577
40.416666666666664,3490.9
40.55555555555555,3487.1525
40.69444444444444,3482.9416
40.83333333333333,3478.9804
40.97222222222222,3476.095
41.11111111111111,3472.9080999999996
41.25,3469.1182
41.388888888888886,3465.5966
41.52777777777778,3462.23
41.666666666666664,3459.2248000000004
41.80555555555555,3455.21
41.94444444444444,3450.91
42.08333333333333,3447.14
42.22222222222222,3443.5058
42.36111111111111,3439.7725
42.5,3435.9169
42.638888888888886,3432.6366
42.77777777777778,3429.29
42.916666666666664,3425.21
43.05555555555555,3421.881
43.19444444444444,3418.46
43.33333333333333,3414.299
43.47222222222222,3410.0786
43.61111111111111,3406.6361
43.75,3402.34
43.888888888888886,3397.1726
44.02777777777778,3392.9
44.166666666666664,3388.07
44.30555555555555,3383.2538
44.44444444444444,3379.27
44.58333333333333,3374.9835
44.72222222222222,3371.0255
44.86111111111111,3366.5127
45.0,3361.8405
45.138888888888886,3357.3084
45.27777777777778,3352.4023
45.416666666666664,3347.5238
45.55555555555555,3342.863
45.69444444444444,3338.27
45.83333333333333,3333.2903
45.97222222222222,3327.6382
46.11111111111111,3322.52
46.25,3317.7293
46.388888888888886,3312.85
46.52777777777778,3307.3666
46.666666666666664,3302.0299999999997
46.80555555555555,3296.3862
46.94444444444444,3291.0705000000003
47.08333333333333,3285.0
47.22222222222222,3279.16
47.36111111111111,3273.43
47.5,3267.97
47.638888888888886,3261.8662999999997
47.77777777777778,3255.6
47.916666666666664,3248.3531
48.05555555555555,3241.2637
48.19444444444444,3233.1623999999997
48.33333333333333,3225.63
48.47222222222222,3218.5621
48.61111111111111,3211.4128
48.75,3204.8713
48.888888888888886,3197.5715
49.02777777777778,3190.19
49.166666666666664,3181.6818
49.30555555555555,3173.37
49.44444444444444,3164.07
49.58333333333333,3155.2674999999995
49.72222222222222,3145.76
49.86111111111111,3136.2115
50.0,3126.7554
50.138888888888886,3117.447
50.27777777777777,3107.86
50.416666666666664,3097.507
50.55555555555555,3087.3032000000003
50.69444444444444,3078.68
50.83333333333333,3067.9847
50.97222222222222,3055.74
51.11111111111111,3046.9
51.25,3034.9814
51.388888888888886,3024.03
51.52777777777777,3011.7561
51.666666666666664,3002.1868999999997
51.80555555555555,2989.6914
51.94444444444444,2978.9202999999998
52.08333333333333,2968.938
52.22222222222222,2956.8050999999996
52.36111111111111,2947.2236
52.5,2937.2999999999997
52.638888888888886,2928.1397
52.77777777777777,2919.4172
52.916666666666664,2910.4157
53.05555555555555,2902.5400000000004
53.19444444444444,2894.0051000000003
53.33333333333333,2885.88
53.47222222222222,2876.89
53.61111111111111,2868.7091
53.75,2860.271
53.888888888888886,2853.25
54.02777777777777,2846.24
54.166666666666664,2838.5457
54.30555555555555,2830.0269
54.44444444444444,2823.876
54.58333333333333,2816.72
54.72222222222222,2809.5529
54.86111111111111,2803.3839
55.0,2795.88
55.138888888888886,2790.2786
55.27777777777777,2783.61
55.416666666666664,2777.4037
55.55555555555555,2771.3433
55.69444444444444,2766.6506999999997
